iso3c,week_count,human_development_index,v2x_libdem,v2x_freexp_altinf,median_age,aged_70_older,life_expectancy,area_ifr,log_gdp_ppp,Stringency_revised,DV_Standardized,Stringency_Treat,countryN,partialnew_D,competenew_D,daily_tests_per_100k_LOG,pop.2020_LOG
AND,49,0.868,0.091,0.087,34,0.526,83.73,0.146881908,-9.524122461,0.5,-5.059875724,0,7,0,0,8.821242241,11.2505992
AND,50,0.868,0.091,0.087,34,0.526,83.73,0.146881908,-9.524122461,0.5,-0.49695208,0,7,0,0,8.821242241,11.2505992
AND,51,0.868,0.091,0.087,34,0.526,83.73,0.146881908,-9.524122461,0.5,-1.174614007,0,7,0,0,8.821242241,11.2505992
AND,52,0.868,0.091,0.087,34,0.526,83.73,0.146881908,-9.524122461,0.5,5.150230648,0,7,0,0,8.484770005,11.2505992
ARE,3,0.89,0.631,0.908,31.9,7.441,77.97,0.509096118,-10.86391535,0,0,0,8,0,0,NA,16.10707515
ARE,4,0.89,0.631,0.908,31.9,7.441,77.97,0.509096118,-10.86391535,0,0.001405533,0,8,0,0,NA,16.10707515
ARE,5,0.89,0.631,0.908,31.9,7.441,77.97,0.509096118,-10.86391535,0,-0.000351383,0,8,0,0,NA,16.10707515
ARE,6,0.89,0.631,0.908,31.9,7.441,77.97,0.509096118,-10.86391535,0,-0.000702767,0,8,0,0,NA,16.10707515
ARE,7,0.89,0.631,0.908,31.9,7.441,77.97,0.509096118,-10.86391535,0,0.001405533,0,8,0,0,NA,16.10707515
ARE,8,0.89,0.631,0.908,31.9,7.441,77.97,0.509096118,-10.86391535,0,0.00105415,0,8,0,0,NA,16.10707515
ARE,9,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.142857143,0.005622133,0,8,0,0,5.313728218,16.10707515
ARE,10,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.204081633,0.005622133,0,8,1,0,5.798101917,16.10707515
ARE,11,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.360544218,0.009838733,0,8,1,0,5.975678956,16.10707515
ARE,12,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.642857143,0.086791676,1,8,1,0,6.313291433,16.10707515
ARE,13,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.843537415,0.253698745,0,8,0,0,6.795058926,16.10707515
ARE,14,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.904761905,0.419551665,0,8,0,0,7.944964321,16.10707515
ARE,15,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.884353741,0.117713407,0,8,0,0,7.740131464,16.10707515
ARE,16,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.833333333,0.332057222,0,8,0,0,7.477562655,16.10707515
ARE,17,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.785714286,0.096630409,0,8,0,0,7.503836513,16.10707515
ARE,18,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.714285714,0.011244266,0,8,0,0,7.625204373,16.10707515
ARE,19,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.714285714,0.489125559,0,8,0,0,7.783769009,16.10707515
ARE,20,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.673469388,0.304649324,0,8,0,0,7.961706214,16.10707515
ARE,21,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.666666667,-0.310974224,0,8,0,0,7.863716165,16.10707515
ARE,22,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.666666667,-0.288134309,0,8,0,0,7.957188567,16.10707515
ARE,23,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.666666667,-0.228399147,0,8,0,0,8.016761208,16.10707515
ARE,24,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.666666667,-0.414280915,0,8,0,0,7.924461049,16.10707515
ARE,25,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.666666667,0.099792858,0,8,0,0,8.053671783,16.10707515
ARE,26,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.666666667,0.235426814,0,8,0,0,8.273651713,16.10707515
ARE,27,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.571428571,0.034786947,0,8,0,0,8.150215883,16.10707515
ARE,28,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.571428571,-0.470150861,0,8,0,0,8.105130292,16.10707515
ARE,29,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.571428571,-0.143013005,0,8,0,0,8.064103068,16.10707515
ARE,30,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.571428571,0.121930006,0,8,0,0,8.143967857,16.10707515
ARE,31,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.571428571,-0.231210214,0,8,0,0,8.043455348,16.10707515
ARE,32,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.571428571,0.092062426,0,8,0,0,8.359653021,16.10707515
ARE,33,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.571428571,0.250536296,0,8,0,0,8.522748789,16.10707515
ARE,34,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.571428571,0.068871128,0,8,0,0,8.523112707,16.10707515
ARE,35,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.530612245,0.503180891,0,8,0,0,8.630726961,16.10707515
ARE,36,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.523809524,0.43395838,0,8,0,0,8.611959077,16.10707515
ARE,37,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.523809524,0.00527075,0,8,0,0,8.681243747,16.10707515
ARE,38,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.523809524,0.345409788,0,8,0,0,8.796555443,16.10707515
ARE,39,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.523809524,0.269159611,0,8,0,0,8.828695994,16.10707515
ARE,40,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.523809524,0.081169543,0,8,0,0,8.918248364,16.10707515
ARE,41,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.523809524,0.660951994,0,8,0,0,8.984347836,16.10707515
ARE,42,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.523809524,0.043220146,0,8,0,0,8.955809437,16.10707515
ARE,43,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.503401361,-0.179908252,0,8,0,0,8.990524057,16.10707515
ARE,44,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.452380952,-0.162339086,0,8,0,0,9.014515042,16.10707515
ARE,45,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.452380952,-0.105414991,0,8,0,0,9.086664233,16.10707515
ARE,46,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,NA,0.192206667,NA,8,0,0,9.020878606,16.10707515
ARE,47,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,NA,0.023542681,NA,8,0,0,9.004591963,16.10707515
ARE,48,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.452380952,0.020028848,NA,8,0,0,9.095265765,16.10707515
ARE,49,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.452380952,-0.103658075,0,8,0,0,9.034587825,16.10707515
ARE,50,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.452380952,0.059735162,0,8,0,0,9.222231496,16.10707515
ARE,51,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.452380952,-0.056572712,0,8,0,0,9.155622701,16.10707515
ARE,52,0.89,0.091,0.087,34,0.526,77.97,0.146881908,-9.524122461,0.452380952,0.79447765,0,8,0,0,8.873877842,16.10707515
ARG,3,0.845,0.641,0.854,35.7,7.571,76.67,0.548929702,-11.40102061,0,0,0,9,0,0,NA,17.62651421
ARG,4,0.845,0.641,0.854,35.7,7.571,76.67,0.548929702,-11.40102061,0,0,0,9,0,0,NA,17.62651421
ARG,5,0.845,0.641,0.854,35.7,7.571,76.67,0.548929702,-11.40102061,0,0,0,9,0,0,NA,17.62651421
ARG,6,0.845,0.641,0.854,35.7,7.571,76.67,0.548929702,-11.40102061,0,0,0,9,0,0,NA,17.62651421
ARG,7,0.845,0.641,0.854,35.7,7.571,76.67,0.548929702,-11.40102061,0,0,0,9,0,0,NA,17.62651421
ARG,8,0.845,0.641,0.854,35.7,7.571,76.67,0.548929702,-11.40102061,0,0,0,9,0,0,NA,17.62651421
ARG,9,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0,0.000615159,0,9,0,0,-2.558240685,17.62651421
ARG,10,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.081632653,0.001384107,0,9,0,0,-1.083150825,17.62651421
ARG,11,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.489795918,0.007535693,1,9,1,1,0.405558542,17.62651421
ARG,12,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.979591837,0.031373089,1,9,0,1,1.466600672,17.62651421
ARG,13,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,1,0.017608915,0,9,0,0,2.254640292,17.62651421
ARG,14,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,1,-0.018224074,0,9,0,0,2.870101935,17.62651421
ARG,15,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,1,0.01991576,0,9,0,0,3.090331058,17.62651421
ARG,16,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,1,0.018377864,0,9,0,0,3.314922835,17.62651421
ARG,17,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.897959184,-0.009304274,0,9,0,1,3.448112475,17.62651421
ARG,18,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.880952381,0.014917596,0,9,0,0,3.6368059,17.62651421
ARG,19,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.908163265,0.071819768,0,9,0,0,3.831712309,17.62651421
ARG,20,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.904761905,0.116803241,0,9,0,0,4.051031543,17.62651421
ARG,21,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.904761905,0.100962907,0,9,0,0,4.201511645,17.62651421
ARG,22,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.904761905,0.072665611,0,9,0,0,4.260183646,17.62651421
ARG,23,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.904761905,0.189853326,0,9,0,0,4.372617093,17.62651421
ARG,24,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.904761905,0.202540973,0,9,0,0,4.585309211,17.62651421
ARG,25,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.904761905,0.432994768,0,9,0,0,4.811288019,17.62651421
ARG,26,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.931972789,0.08396915,0,9,0,0,4.873346694,17.62651421
ARG,27,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.952380952,0.346103614,0,9,0,0,4.966998748,17.62651421
ARG,28,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.952380952,0.22161089,0,9,0,0,5.089245425,17.62651421
ARG,29,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.911564626,0.830079651,0,9,0,0,5.273365249,17.62651421
ARG,30,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.904761905,0.184470689,0,9,0,0,5.391385189,17.62651421
ARG,31,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.918367347,0.54280058,0,9,0,0,5.525775518,17.62651421
ARG,32,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.952380952,0.155404444,0,9,0,0,5.646649819,17.62651421
ARG,33,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.952380952,0.031757563,0,9,0,0,5.62411094,17.62651421
ARG,34,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.952380952,1.28683492,0,9,0,0,5.70160933,17.62651421
ARG,35,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.952380952,0.471365286,0,9,0,0,5.809172263,17.62651421
ARG,36,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.952380952,0.315883947,0,9,0,0,5.835524999,17.62651421
ARG,37,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.952380952,0.136719001,0,9,0,0,5.890875542,17.62651421
ARG,38,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.952380952,0.238143277,0,9,0,0,5.869915183,17.62651421
ARG,39,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.952380952,0.675444155,0,9,0,0,5.931951231,17.62651421
ARG,40,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.945578231,0.363712529,0,9,0,0,6.034102385,17.62651421
ARG,41,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.904761905,0.167092458,0,9,0,0,6.050838649,17.62651421
ARG,42,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.904761905,0.536725889,0,9,0,0,6.147374466,17.62651421
ARG,43,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.904761905,-1.278684069,0,9,0,0,6.079094662,17.62651421
ARG,44,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.904761905,-1.204249877,0,9,0,0,5.972077425,17.62651421
ARG,45,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.904761905,-0.148560805,0,9,0,0,5.938539865,17.62651421
ARG,46,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.904761905,-0.512042649,0,9,0,0,5.889914736,17.62651421
ARG,47,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.904761905,-1.08752353,0,9,0,0,5.774734295,17.62651421
ARG,48,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.904761905,-0.056594592,0,9,0,0,5.758576371,17.62651421
ARG,49,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.904761905,-0.898669837,0,9,0,0,5.580933013,17.62651421
ARG,50,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.904761905,0.599548962,0,9,0,0,5.792027245,17.62651421
ARG,51,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.904761905,-0.1129585,0,9,1,0,5.969541954,17.62651421
ARG,52,0.845,0.631,0.908,31.9,7.441,76.67,0.509096118,-10.86391535,0.904761905,1.18948607,0,9,0,0,5.637888944,17.62651421
ARM,5,0.776,0.789,0.88,32.1,4.631,75.09,0.430378985,-10.57329994,NA,0,NA,10,0,0,NA,14.9017918
ARM,6,0.776,0.789,0.88,32.1,4.631,75.09,0.430378985,-10.57329994,NA,0,NA,10,0,0,NA,14.9017918
ARM,7,0.776,0.789,0.88,32.1,4.631,75.09,0.430378985,-10.57329994,NA,0,NA,10,0,0,NA,14.9017918
ARM,8,0.776,0.789,0.88,32.1,4.631,75.09,0.430378985,-10.57329994,NA,0,NA,10,1,0,NA,14.9017918
ARM,9,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,0.001172814,NA,10,0,0,NA,14.9017918
ARM,10,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,0.018765019,NA,10,0,0,NA,14.9017918
ARM,11,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,0.146601712,NA,10,1,0,NA,14.9017918
ARM,12,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,0.123145438,NA,10,1,0,3.319217751,14.9017918
ARM,13,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,0.136046389,NA,10,0,0,4.049517198,14.9017918
ARM,14,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,-0.194687074,NA,10,0,0,4.283426123,14.9017918
ARM,15,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,0.098516351,NA,10,0,0,4.864882011,14.9017918
ARM,16,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,0.173576427,NA,10,0,0,5.240225951,14.9017918
ARM,17,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,0.195859888,NA,10,0,0,5.213586703,14.9017918
ARM,18,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,0.358880992,NA,10,0,0,5.417258151,14.9017918
ARM,19,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,0.241599622,NA,10,0,0,5.584231564,14.9017918
ARM,20,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,1.06843328,NA,10,0,0,5.773018819,14.9017918
ARM,21,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,0.710725101,NA,10,0,0,5.752659723,14.9017918
ARM,22,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,0.952324723,NA,10,0,0,5.751802366,14.9017918
ARM,23,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,0.238081181,NA,10,0,0,5.886887178,14.9017918
ARM,24,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,0.075060077,NA,10,0,0,6.167330676,14.9017918
ARM,25,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,0.582888408,NA,10,0,0,6.088136745,14.9017918
ARM,26,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,-0.246290877,NA,10,0,0,6.121874884,14.9017918
ARM,27,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,-0.585234036,NA,10,0,0,6.071843577,14.9017918
ARM,28,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,-0.494927381,NA,10,0,0,5.993997754,14.9017918
ARM,29,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,-0.628628143,NA,10,0,0,5.936675969,14.9017918
ARM,30,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,-0.808068638,NA,10,0,0,5.896117582,14.9017918
ARM,31,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,-0.587579663,NA,10,0,0,5.706063188,14.9017918
ARM,32,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,-0.039875666,NA,10,1,0,5.787917256,14.9017918
ARM,33,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,-0.221661789,NA,10,0,0,5.717335,14.9017918
ARM,34,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,-0.130182321,NA,10,0,0,5.833600219,14.9017918
ARM,35,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,0.015246578,NA,10,0,0,5.829938118,14.9017918
ARM,36,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,0.003518441,NA,10,0,0,6.310912581,14.9017918
ARM,37,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,0.531284606,NA,10,0,0,6.652250455,14.9017918
ARM,38,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,0.514865214,NA,10,0,0,6.61088549,14.9017918
ARM,39,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,1.096580808,NA,10,0,0,6.611021714,14.9017918
ARM,40,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,1.123555523,NA,10,0,0,6.55220598,14.9017918
ARM,41,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,4.049725702,NA,10,0,0,6.529362038,14.9017918
ARM,42,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,6.167827242,NA,10,0,0,6.814318322,14.9017918
ARM,43,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,2.072361806,NA,10,0,0,6.862633753,14.9017918
ARM,44,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,0.1712308,NA,10,0,0,6.929211236,14.9017918
ARM,45,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,-3.319062768,NA,10,0,0,6.913732854,14.9017918
ARM,46,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,-3.075117518,NA,10,0,0,6.696526023,14.9017918
ARM,47,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,-0.268574337,NA,10,0,0,6.625088673,14.9017918
ARM,48,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,-1.630211041,NA,10,0,0,6.599192122,14.9017918
ARM,49,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,-1.186887463,NA,10,0,0,6.483130553,14.9017918
ARM,50,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,-0.57702434,NA,10,0,0,6.495285484,14.9017918
ARM,51,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,-1.976191083,NA,10,0,0,6.374151527,14.9017918
ARM,52,0.776,0.641,0.854,35.7,7.571,75.09,0.548929702,-11.40102061,NA,-2.025449258,NA,10,0,0,6.022126553,14.9017918
ATG,5,0.778,0.721,0.927,37.9,10.129,77.02,0.728000179,-9.900069112,NA,0,NA,14,0,0,NA,11.49198779
ATG,6,0.778,0.721,0.927,37.9,10.129,77.02,0.728000179,-9.900069112,NA,0,NA,14,1,0,NA,11.49198779
ATG,7,0.778,0.721,0.927,37.9,10.129,77.02,0.728000179,-9.900069112,NA,0,NA,14,0,0,NA,11.49198779
ATG,8,0.778,0.721,0.927,37.9,10.129,77.02,0.728000179,-9.900069112,NA,0,NA,14,0,0,NA,11.49198779
ATG,9,0.778,0.721,0.927,37.9,10.129,77.02,0.728000179,-9.900069112,NA,0,NA,14,0,0,NA,11.49198779
ATG,10,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,0.035488537,NA,14,1,0,NA,11.49198779
ATG,11,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,-0.035488537,NA,14,1,0,NA,11.49198779
ATG,12,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,0.212931221,NA,14,1,0,NA,11.49198779
ATG,13,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,0.070977074,NA,14,0,0,NA,11.49198779
ATG,14,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,-0.070977074,NA,14,0,0,NA,11.49198779
ATG,15,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,-0.141954147,NA,14,0,0,NA,11.49198779
ATG,16,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,-0.035488537,NA,14,1,0,NA,11.49198779
ATG,17,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,0,NA,14,0,0,NA,11.49198779
ATG,18,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,-0.035488537,NA,14,0,0,NA,11.49198779
ATG,19,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,0,NA,14,0,0,NA,11.49198779
ATG,20,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,0,NA,14,0,0,NA,11.49198779
ATG,21,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,0,NA,14,0,0,NA,11.49198779
ATG,22,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,0.035488537,NA,14,0,0,NA,11.49198779
ATG,23,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,-0.035488537,NA,14,0,0,NA,11.49198779
ATG,24,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,0,NA,14,0,0,NA,11.49198779
ATG,25,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,1.384052934,NA,14,0,0,NA,11.49198779
ATG,26,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,-1.242098787,NA,14,0,0,NA,11.49198779
ATG,27,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,0.035488537,NA,14,0,0,NA,11.49198779
ATG,28,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,-0.10646561,NA,14,0,0,NA,11.49198779
ATG,29,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,0.141954147,NA,14,0,0,NA,11.49198779
ATG,30,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,0.10646561,NA,14,0,0,NA,11.49198779
ATG,31,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,-0.283908294,NA,14,0,0,NA,11.49198779
ATG,32,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,0,NA,14,0,0,NA,11.49198779
ATG,33,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,0,NA,14,0,0,NA,11.49198779
ATG,34,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,-0.035488537,NA,14,0,0,NA,11.49198779
ATG,35,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,0.035488537,NA,14,0,0,NA,11.49198779
ATG,36,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,-0.035488537,NA,14,0,0,NA,11.49198779
ATG,37,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,0.035488537,NA,14,0,0,NA,11.49198779
ATG,38,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,0.035488537,NA,14,0,0,NA,11.49198779
ATG,39,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,0.248419757,NA,14,0,0,NA,11.49198779
ATG,40,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,-0.177442684,NA,14,0,0,NA,11.49198779
ATG,41,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,0.141954147,NA,14,0,0,NA,11.49198779
ATG,42,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,-0.10646561,NA,14,0,0,NA,11.49198779
ATG,43,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,-0.035488537,NA,14,0,0,NA,11.49198779
ATG,44,0.778,0.721,0.927,32.1,4.631,77.02,0.430378985,-10.57329994,NA,-0.035488537,NA,14,0,0,NA,11.49198779
